"maxI","maxI.time","etiquette","Cgg.multiplier","Cgq.multiplier","lambda.multiplier","beta.multiplier","sigma.multiplier"
11286.9901880164,84,"Cgg.multiplier= 1.85928472862976 , Cgq.multiplier= 0.900182548632777 , lambda.multiplier= 0.601477971421429 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.437945895465777",1.85928472862976,0.900182548632777,0.601477971421429,0.778800783071405,0.437945895465777
3932.04460842861,119,"Cgg.multiplier= 0.947665820995746 , Cgq.multiplier= 1.13432412920862 , lambda.multiplier= 0.375032322706635 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.699608536867804",0.947665820995746,1.13432412920862,0.375032322706635,0.778800783071405,0.699608536867804
7165.02737341239,89,"Cgg.multiplier= 1.40311545974551 , Cgq.multiplier= 1.43854149964285 , lambda.multiplier= 0.587323274407439 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.638302962543139",1.40311545974551,1.43854149964285,0.587323274407439,0.778800783071405,0.638302962543139
5952.55851605322,96,"Cgg.multiplier= 1.27230741272104 , Cgq.multiplier= 0.964747432354944 , lambda.multiplier= 0.419124190573131 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.552462514550945",1.27230741272104,0.964747432354944,0.419124190573131,0.778800783071405,0.552462514550945
10262.9624020857,86,"Cgg.multiplier= 1.81611031275168 , Cgq.multiplier= 1.36203286183748 , lambda.multiplier= 0.482127045540788 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.370231560063578",1.81611031275168,1.36203286183748,0.482127045540788,0.778800783071405,0.370231560063578
6438.0541326215,92,"Cgg.multiplier= 1.33218622425563 , Cgq.multiplier= 1.26378257599414 , lambda.multiplier= 0.596551214918774 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.654601204604252",1.33218622425563,1.26378257599414,0.596551214918774,0.778800783071405,0.654601204604252
11210.224171799,83,"Cgg.multiplier= 1.74255273477318 , Cgq.multiplier= 1.28705315337837 , lambda.multiplier= 0.500756141794604 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.540576429992329",1.74255273477318,1.28705315337837,0.500756141794604,0.778800783071405,0.540576429992329
10589.1872662743,83,"Cgg.multiplier= 1.63874806597563 , Cgq.multiplier= 1.4293808575324 , lambda.multiplier= 0.448025886613542 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.626756740616915",1.63874806597563,1.4293808575324,0.448025886613542,0.778800783071405,0.626756740616915
8817.02730533477,89,"Cgg.multiplier= 1.71623558469594 , Cgq.multiplier= 0.672273671846785 , lambda.multiplier= 0.409998866519937 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.327578344378333",1.71623558469594,0.672273671846785,0.409998866519937,0.778800783071405,0.327578344378333
5629.17467278985,101,"Cgg.multiplier= 1.27009734350086 , Cgq.multiplier= 0.802113967421788 , lambda.multiplier= 0.40055662292221 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.416116729012031",1.27009734350086,0.802113967421788,0.40055662292221,0.778800783071405,0.416116729012031
9784.00220694289,84,"Cgg.multiplier= 1.58344751659996 , Cgq.multiplier= 0.998324632786813 , lambda.multiplier= 0.41056774207073 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.610301169336073",1.58344751659996,0.998324632786813,0.41056774207073,0.778800783071405,0.610301169336073
3543.1101852529,132,"Cgg.multiplier= 0.864872813899653 , Cgq.multiplier= 1.22509822013624 , lambda.multiplier= 0.535848773612453 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.638699304916738",0.864872813899653,1.22509822013624,0.535848773612453,0.778800783071405,0.638699304916738
10630.9805615434,84,"Cgg.multiplier= 1.73929522132565 , Cgq.multiplier= 1.06494789194217 , lambda.multiplier= 0.593149757108722 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.519863998993952",1.73929522132565,1.06494789194217,0.593149757108722,0.778800783071405,0.519863998993952
3661.15679835968,130,"Cgg.multiplier= 0.868444275501351 , Cgq.multiplier= 1.10886287258563 , lambda.multiplier= 0.358583796937405 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.564189293568711",0.868444275501351,1.10886287258563,0.358583796937405,0.778800783071405,0.564189293568711
4475.38863154723,112,"Cgg.multiplier= 1.07975348309466 , Cgq.multiplier= 0.930696074572187 , lambda.multiplier= 0.51806484746299 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.505969183870563",1.07975348309466,0.930696074572187,0.51806484746299,0.778800783071405,0.505969183870563
11754.6027278205,82,"Cgg.multiplier= 1.81702092557369 , Cgq.multiplier= 1.33964719630125 , lambda.multiplier= 0.647330357779628 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.5424200055611",1.81702092557369,1.33964719630125,0.647330357779628,0.778800783071405,0.5424200055611
6826.35279060913,94,"Cgg.multiplier= 1.50603218804614 , Cgq.multiplier= 0.910379742028367 , lambda.multiplier= 0.593950638068173 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.355585489210737",1.50603218804614,0.910379742028367,0.593950638068173,0.778800783071405,0.355585489210737
6009.75756075075,95,"Cgg.multiplier= 1.26107953284691 , Cgq.multiplier= 1.00642396218314 , lambda.multiplier= 0.43847777674994 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.643226181111147",1.26107953284691,1.00642396218314,0.43847777674994,0.778800783071405,0.643226181111147
6235.64287000975,96,"Cgg.multiplier= 1.32037416048294 , Cgq.multiplier= 0.745009858693032 , lambda.multiplier= 0.361579764412191 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.472825048914213",1.32037416048294,0.745009858693032,0.361579764412191,0.778800783071405,0.472825048914213
3672.32040074209,128,"Cgg.multiplier= 0.90019145959477 , Cgq.multiplier= 1.32637089892732 , lambda.multiplier= 0.539767856974958 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.616447009863779",0.90019145959477,1.32637089892732,0.539767856974958,0.778800783071405,0.616447009863779
14231.0018011447,80,"Cgg.multiplier= 1.88762986077792 , Cgq.multiplier= 0.965885302234734 , lambda.multiplier= 0.639251741422304 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.68585124447517",1.88762986077792,0.965885302234734,0.639251741422304,0.778800783071405,0.68585124447517
5799.43574647313,99,"Cgg.multiplier= 1.31613337790302 , Cgq.multiplier= 0.703580778661206 , lambda.multiplier= 0.518555299458356 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.419652358281784",1.31613337790302,0.703580778661206,0.518555299458356,0.778800783071405,0.419652358281784
13736.7412428562,80,"Cgg.multiplier= 1.87079122943512 , Cgq.multiplier= 0.704072665345967 , lambda.multiplier= 0.585948665366575 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.638446758562016",1.87079122943512,0.704072665345967,0.585948665366575,0.778800783071405,0.638446758562016
12275.545781912,82,"Cgg.multiplier= 1.79714101579678 , Cgq.multiplier= 1.45439221251175 , lambda.multiplier= 0.510625172543758 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.570290819834148",1.79714101579678,1.45439221251175,0.510625172543758,0.778800783071405,0.570290819834148
9084.94151021254,85,"Cgg.multiplier= 1.53577860741943 , Cgq.multiplier= 0.977021615339356 , lambda.multiplier= 0.454069179710691 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.626501601029643",1.53577860741943,0.977021615339356,0.454069179710691,0.778800783071405,0.626501601029643
10659.039276221,84,"Cgg.multiplier= 1.88491545579859 , Cgq.multiplier= 1.33279755407835 , lambda.multiplier= 0.691030297152736 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.388873087154984",1.88491545579859,1.33279755407835,0.691030297152736,0.778800783071405,0.388873087154984
8103.85148382228,87,"Cgg.multiplier= 1.51347884795451 , Cgq.multiplier= 1.41793775514846 , lambda.multiplier= 0.674521466755294 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.60950204026775",1.51347884795451,1.41793775514846,0.674521466755294,0.778800783071405,0.60950204026775
5577.07787122299,98,"Cgg.multiplier= 1.21241795281945 , Cgq.multiplier= 1.03184470196471 , lambda.multiplier= 0.39602923932086 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.60221164002517",1.21241795281945,1.03184470196471,0.39602923932086,0.778800783071405,0.60221164002517
5288.79574188041,100,"Cgg.multiplier= 1.22646942021282 , Cgq.multiplier= 1.14378316416398 , lambda.multiplier= 0.687188113227483 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.608368221750652",1.22646942021282,1.14378316416398,0.687188113227483,0.778800783071405,0.608368221750652
5441.45776730827,102,"Cgg.multiplier= 1.28104347967267 , Cgq.multiplier= 0.730838482436816 , lambda.multiplier= 0.655790841950562 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.445708259244032",1.28104347967267,0.730838482436816,0.655790841950562,0.778800783071405,0.445708259244032
8258.29846263208,89,"Cgg.multiplier= 1.68842769541297 , Cgq.multiplier= 0.805562216321986 , lambda.multiplier= 0.58724235194511 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.338968588995449",1.68842769541297,0.805562216321986,0.58724235194511,0.778800783071405,0.338968588995449
3703.43270578043,128,"Cgg.multiplier= 0.901779466427537 , Cgq.multiplier= 1.27814376009797 , lambda.multiplier= 0.515549464382252 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.578344574245242",0.901779466427537,1.27814376009797,0.515549464382252,0.778800783071405,0.578344574245242
8050.33439480177,90,"Cgg.multiplier= 1.65056194962514 , Cgq.multiplier= 1.06111885580908 , lambda.multiplier= 0.50321825301936 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.332768129941452",1.65056194962514,1.06111885580908,0.50321825301936,0.778800783071405,0.332768129941452
9438.35187949623,85,"Cgg.multiplier= 1.57512182720557 , Cgq.multiplier= 1.23347869791674 , lambda.multiplier= 0.394945884032225 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.56637225363641",1.57512182720557,1.23347869791674,0.394945884032225,0.778800783071405,0.56637225363641
4392.82339002087,116,"Cgg.multiplier= 1.04136321859795 , Cgq.multiplier= 1.45199399762168 , lambda.multiplier= 0.355530902668431 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.432898693873083",1.04136321859795,1.45199399762168,0.355530902668431,0.778800783071405,0.432898693873083
4774.2676522007,109,"Cgg.multiplier= 1.13611213808133 , Cgq.multiplier= 1.0789894365764 , lambda.multiplier= 0.500025506158026 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.469308219631775",1.13611213808133,1.0789894365764,0.500025506158026,0.778800783071405,0.469308219631775
7635.37131681153,88,"Cgg.multiplier= 1.40332763970006 , Cgq.multiplier= 1.05683849937195 , lambda.multiplier= 0.43777849400144 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.675003817677209",1.40332763970006,1.05683849937195,0.43777849400144,0.778800783071405,0.675003817677209
8834.96394084877,86,"Cgg.multiplier= 1.573360725036 , Cgq.multiplier= 1.13052033880384 , lambda.multiplier= 0.616367339565408 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.580208131040349",1.573360725036,1.13052033880384,0.616367339565408,0.778800783071405,0.580208131040349
13417.4625397038,81,"Cgg.multiplier= 1.89741584487725 , Cgq.multiplier= 1.20636014527358 , lambda.multiplier= 0.666299725319966 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.595081561673274",1.89741584487725,1.20636014527358,0.666299725319966,0.778800783071405,0.595081561673274
10679.0353610582,83,"Cgg.multiplier= 1.66190022283441 , Cgq.multiplier= 0.899990975732163 , lambda.multiplier= 0.446722935702233 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.594922582025735",1.66190022283441,0.899990975732163,0.446722935702233,0.778800783071405,0.594922582025735
6657.54884030511,94,"Cgg.multiplier= 1.45825857675931 , Cgq.multiplier= 1.47531868895265 , lambda.multiplier= 0.636369422079451 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.405179238114591",1.45825857675931,1.47531868895265,0.636369422079451,0.778800783071405,0.405179238114591
11085.5834027427,84,"Cgg.multiplier= 1.75698860607828 , Cgq.multiplier= 1.19925740577328 , lambda.multiplier= 0.402020811152823 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.475262036538447",1.75698860607828,1.19925740577328,0.402020811152823,0.778800783071405,0.475262036538447
4315.38123655492,114,"Cgg.multiplier= 1.06057130819736 , Cgq.multiplier= 1.14891094094832 , lambda.multiplier= 0.613932097598135 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.538258296751832",1.06057130819736,1.14891094094832,0.613932097598135,0.778800783071405,0.538258296751832
4955.73982542341,103,"Cgg.multiplier= 1.14687001008337 , Cgq.multiplier= 1.17626095864093 , lambda.multiplier= 0.534220191315548 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.657908560833709",1.14687001008337,1.17626095864093,0.534220191315548,0.778800783071405,0.657908560833709
11232.7614873273,83,"Cgg.multiplier= 1.73427675380379 , Cgq.multiplier= 1.43032710133811 , lambda.multiplier= 0.480959249912929 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.54740236287784",1.73427675380379,1.43032710133811,0.480959249912929,0.778800783071405,0.54740236287784
9516.53889604894,84,"Cgg.multiplier= 1.59192319454424 , Cgq.multiplier= 0.99072566875638 , lambda.multiplier= 0.642044882911168 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.672924205452832",1.59192319454424,0.99072566875638,0.642044882911168,0.778800783071405,0.672924205452832
4704.97197998329,110,"Cgg.multiplier= 1.11444247032001 , Cgq.multiplier= 0.906847406561603 , lambda.multiplier= 0.428131902739072 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.452991688333246",1.11444247032001,0.906847406561603,0.428131902739072,0.778800783071405,0.452991688333246
3790.09645181515,130,"Cgg.multiplier= 0.906053970760117 , Cgq.multiplier= 0.744860063112741 , lambda.multiplier= 0.499300558791775 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.415197306280669",0.906053970760117,0.744860063112741,0.499300558791775,0.778800783071405,0.415197306280669
4066.57424741284,118,"Cgg.multiplier= 1.00888994000055 , Cgq.multiplier= 0.9348723961687 , lambda.multiplier= 0.61964452152565 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.593748697966342",1.00888994000055,0.9348723961687,0.61964452152565,0.778800783071405,0.593748697966342
4607.4652885442,113,"Cgg.multiplier= 1.08895842104796 , Cgq.multiplier= 1.29324247068114 , lambda.multiplier= 0.348735147304743 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.401414530874264",1.08895842104796,1.29324247068114,0.348735147304743,0.778800783071405,0.401414530874264
6504.53624147346,94,"Cgg.multiplier= 1.36639333143 , Cgq.multiplier= 0.756095753406729 , lambda.multiplier= 0.469729825648766 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.488685396617306",1.36639333143,0.756095753406729,0.469729825648766,0.778800783071405,0.488685396617306
4594.77211375835,109,"Cgg.multiplier= 1.06894289090655 , Cgq.multiplier= 1.25381660588089 , lambda.multiplier= 0.353758304801568 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.586803019843741",1.06894289090655,1.25381660588089,0.353758304801568,0.778800783071405,0.586803019843741
10227.6792735884,84,"Cgg.multiplier= 1.61950814670601 , Cgq.multiplier= 1.46428571235655 , lambda.multiplier= 0.368376907645895 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.577990940971571",1.61950814670601,1.46428571235655,0.368376907645895,0.778800783071405,0.577990940971571
3732.8879894946,132,"Cgg.multiplier= 0.869025057875752 , Cgq.multiplier= 0.835846025624324 , lambda.multiplier= 0.402445074731734 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.386695234405577",0.869025057875752,0.835846025624324,0.402445074731734,0.778800783071405,0.386695234405577
5907.66514275646,96,"Cgg.multiplier= 1.25678712691896 , Cgq.multiplier= 0.75944398034148 , lambda.multiplier= 0.423009219214021 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.600591451265438",1.25678712691896,0.75944398034148,0.423009219214021,0.778800783071405,0.600591451265438
6717.95686501242,94,"Cgg.multiplier= 1.40332212677495 , Cgq.multiplier= 0.715833193614936 , lambda.multiplier= 0.432687106082415 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.443359965919308",1.40332212677495,0.715833193614936,0.432687106082415,0.778800783071405,0.443359965919308
3657.10928303855,133,"Cgg.multiplier= 0.862364648610263 , Cgq.multiplier= 1.3519417732222 , lambda.multiplier= 0.462073271306087 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.453395597358635",0.862364648610263,1.3519417732222,0.462073271306087,0.778800783071405,0.453395597358635
8124.74699336735,87,"Cgg.multiplier= 1.47420298546899 , Cgq.multiplier= 1.1477767065651 , lambda.multiplier= 0.50734555799369 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.622806615893957",1.47420298546899,1.1477767065651,0.50734555799369,0.778800783071405,0.622806615893957
4131.18977981285,119,"Cgg.multiplier= 1.02727157760791 , Cgq.multiplier= 1.05650311902655 , lambda.multiplier= 0.657579677471971 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.458095860449644",1.02727157760791,1.05650311902655,0.657579677471971,0.778800783071405,0.458095860449644
5208.29391310916,104,"Cgg.multiplier= 1.23942282845378 , Cgq.multiplier= 0.970180843521541 , lambda.multiplier= 0.607182368001287 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.42651774395427",1.23942282845378,0.970180843521541,0.607182368001287,0.778800783071405,0.42651774395427
7325.29168331275,91,"Cgg.multiplier= 1.54174169244418 , Cgq.multiplier= 0.900443730380849 , lambda.multiplier= 0.687297966830092 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.417770547124454",1.54174169244418,0.900443730380849,0.687297966830092,0.778800783071405,0.417770547124454
8384.81771568898,89,"Cgg.multiplier= 1.67907194714084 , Cgq.multiplier= 1.16298941053728 , lambda.multiplier= 0.445438846306752 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.327083024131406",1.67907194714084,1.16298941053728,0.445438846306752,0.778800783071405,0.327083024131406
7370.88777998841,89,"Cgg.multiplier= 1.45526118216198 , Cgq.multiplier= 1.3427787907142 , lambda.multiplier= 0.636454230686247 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.571312016688375",1.45526118216198,1.3427787907142,0.636454230686247,0.778800783071405,0.571312016688375
4826.07039493203,106,"Cgg.multiplier= 1.10722599904202 , Cgq.multiplier= 0.750689719497557 , lambda.multiplier= 0.368117746569498 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.606425696768879",1.10722599904202,0.750689719497557,0.368117746569498,0.778800783071405,0.606425696768879
4001.84874652766,121,"Cgg.multiplier= 0.955622381163836 , Cgq.multiplier= 1.46199547441182 , lambda.multiplier= 0.365025548139692 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.561553617005634",0.955622381163836,1.46199547441182,0.365025548139692,0.778800783071405,0.561553617005634
3920.32123506324,128,"Cgg.multiplier= 0.951014395086922 , Cgq.multiplier= 0.808937819175263 , lambda.multiplier= 0.599180704387856 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.337792589836968",0.951014395086922,0.808937819175263,0.599180704387856,0.778800783071405,0.337792589836968
5069.81278790109,104,"Cgg.multiplier= 1.18266233975264 , Cgq.multiplier= 0.741037964395387 , lambda.multiplier= 0.529452195993555 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.521250357270205",1.18266233975264,0.741037964395387,0.529452195993555,0.778800783071405,0.521250357270205
7361.55178204751,92,"Cgg.multiplier= 1.56473139079007 , Cgq.multiplier= 1.3778086385663 , lambda.multiplier= 0.552772754863732 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.35069699413681",1.56473139079007,1.3778086385663,0.552772754863732,0.778800783071405,0.35069699413681
3705.43666388677,132,"Cgg.multiplier= 0.860959972386449 , Cgq.multiplier= 1.10143796672852 , lambda.multiplier= 0.364346398857679 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.421522201917549",0.860959972386449,1.10143796672852,0.364346398857679,0.778800783071405,0.421522201917549
4322.08839203083,119,"Cgg.multiplier= 1.08071441907199 , Cgq.multiplier= 1.20989323530625 , lambda.multiplier= 0.656738411491782 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.317130575627031",1.08071441907199,1.20989323530625,0.656738411491782,0.778800783071405,0.317130575627031
12635.8705205304,81,"Cgg.multiplier= 1.84490302653545 , Cgq.multiplier= 0.858871278429337 , lambda.multiplier= 0.643511339474873 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.590800594976104",1.84490302653545,0.858871278429337,0.643511339474873,0.778800783071405,0.590800594976104
14185.7760964931,81,"Cgg.multiplier= 1.83710846708667 , Cgq.multiplier= 1.26281058571145 , lambda.multiplier= 0.334579413973516 , beta.multiplier= 0.778800783071405 , sigma.multiplier= 0.625944854456291",1.83710846708667,1.26281058571145,0.334579413973516,0.778800783071405,0.625944854456291
