"column_label","time","S","Lg","Lq","Ig_pres","Iq_pres","Iag_r","Iaq_r","Ismg","Ism_iso","Iss","Iss_hosp","Iss_isohome","H_g_OK","H_g_denied","H_ICU_OK","H_ICU_denied","H_vent_OK","H_vent_denied","D","R","N_tot","L_tot1","I_tot1"
"1",46,997933.557585977,866.854058372933,145.142560952097,471.473826329206,87.1097404438065,229.939945735647,127.216530150118,4.15009545132004,0.582054436160051,33.7406134253662,0.0461130891356248,16.811579764186,0.271123923634988,3.37959491831755e-18,0.0380253621517714,1.26094129118463e-17,0.00533308956062473,3.09504481510983e-19,2.97051958535377,280.090293913486,1000200,1011.99661932503,971.070498824946
"1",47,997778.512598828,927.508537009176,154.444903982368,504.720262215416,92.0052023307938,246.167052412568,132.814765765685,4.42454947476735,0.620546847658362,35.971946949328,0.0491606474074294,17.8859681509475,0.288954886631775,-3.40151971887872e-18,0.0405261699608989,1.85613201297183e-17,0.00568382999451604,1.45066527367817e-19,3.18388631560408,301.355454184763,1000200,1081.95344099154,1034.65945479457
"1",48,997612.735778803,992.368410537453,164.391194481721,540.271402695639,97.2699804253031,263.525677380847,138.730549142975,4.71847774143282,0.661770538422162,38.3616076539254,0.0524245021987361,19.0346988582793,0.308053494342177,-2.94009785262398e-18,0.0432047660251856,2.37101903115467e-17,0.00605950538323585,-3.38579407899954e-20,3.41099764036991,324.109711834199,1000200,1156.75960501917,1102.62658893902
"1",49,997435.486162392,1061.72390286708,175.024516269414,578.287021385878,102.927204550824,282.093984827886,144.98768862203,5.03322495643805,0.705914104494732,40.9205281011223,0.0559195918300989,20.2631844282978,0.328507444955671,1.27136785258564e-18,0.0460734500907041,2.43932397598661e-17,0.0064618407766894,-3.7591949571089e-20,3.6528108064591,348.456894361834,1000200,1236.7484191365,1175.2746705688
"1",50,997245.972057439,1135.88489578908,186.391012036572,618.937847510767,109.00168247715,301.955554930592,151.611490751076,5.37022688127597,0.7531789126533,43.6603811485851,0.0596618657386807,21.5771888289682,0.350410351077767,2.10901612676888e-18,0.0491453514054337,2.32172836202025e-17,0.0068926775631338,2.69430736526003e-19,3.91035185259596,374.508021196994,1000200,1322.27590782565,1252.92721330681
"1",51,997043.347618024,1215.18225426417,198.540075702986,662.406297152273,115.520015171574,323.199750791016,158.62886879363,5.73101675049302,0.803780000354208,46.5936321178294,0.0636683557966801,22.9828525046278,0.373862160388045,-2.08405940782274e-19,0.0524344877169094,2.43042983465882e-17,0.00735398174364864,4.29978368349066e-19,4.1847201198543,402.381799622524,1000200,1413.72232996716,1335.92988163759
"1",52,996826.709198049,1299.96923246226,211.524557630772,708.887254283663,122.510718707801,345.922109620365,166.068458622028,6.11723209509327,0.857947032721176,49.7335942690509,0.0679572521759639,24.4867191505077,0.398969602630989,-1.32621293110642e-18,0.0559558279630691,1.9001821722193e-17,0.00784785272458096,1.95336393612127e-19,4.47709308430674,432.205154458845,1000200,1511.49379009303,1424.65199103341
"1",53,996595.091470529,1390.62296532532,225.400983393226,758.58890402856,130.004353251217,370.224759780298,173.960742452568,6.53062200049548,0.915925320479982,53.0944878089064,0.0725479840144493,26.0957643157646,0.425846664893469,-2.2422657319228e-19,0.0597253589303268,7.0490811221553e-18,0.00837653266639704,-4.98315882050772e-20,4.78873153278312,464.113793722249,1000200,1616.02394871855,1519.4881069423
"1",54,996347.463299449,1487.54605026165,240.229786776543,811.733620764904,138.033659561286,396.216865297839,182.338180892794,6.97305482688966,0.977976902745071,56.6915026576395,0.0774613052133945,27.8174259457456,0.454615097030331,1.61361740311855e-17,0.0637601561399439,-3.75882112328632e-19,0.00894241642555656,-4.98127010615548e-20,5.12098510376387,498.252812585534,1000200,1727.77583703819,1620.85974815506
"1",55,996082.723350133,1591.16822364199,256.075557679584,868.558914035331,146.633703572271,424.01509961589,191.235353780221,7.44652642194294,1.04438169885859,60.5408652190483,0.0827193857199131,29.6596369768735,0.485404949211584,2.5965805546336e-17,0.068078459239481,-8.28805555897099e-20,0.00954806212822823,3.75735180852017e-19,5.47529821778578,534.777338151849,1000200,1847.24378132157,1729.21720070616
"1",56,995799.695423208,1701.94813700381,273.007305603899,929.318435437143,155.842029663711,453.744150474311,200.689110325223,7.95316885808992,1.1154387338028,64.6599094153652,0.0883459086384975,31.6308601045321,0.518355143751498,3.06326550188122e-17,0.0726997522023196,1.89172220927229e-18,0.0101962024183413,9.40661595209731e-19,5.85321642370181,573.853217742866,1000200,1974.95544260771,1845.04144892082
"1",57,995497.123496713,1820.3752379865,291.098739454358,994.283049738963,165.698823203518,485.537257879567,210.738729119311,8.49525972802533,1.19146744190093,69.0671522603685,0.0943661735410281,33.7401248552273,0.553614083474737,4.61791332422958e-17,0.0776448486515309,1.09921412942914e-18,0.010889756424331,8.44367454025507e-19,6.2563931884319,615.657753569855,1000200,2111.47397744086,1968.84623040042
"1",58,995173.666460516,1946.97176109178,310.428564393387,1063.74197355173,176.247082922397,519.536787164062,221.426088612181,9.075232032949,1.27280905365191,73.7823742516179,0.100807206369344,35.9970671046649,0.591340298928201,6.35836022810018e-17,0.0829359826318913,2.09143904687935e-18,0.0116318424899916,6.2649835149019e-19,6.68659715916481,660.380486817383,1000200,2257.40032548516,2101.18022189962
"1",59,994827.89252672,2082.29483334323,331.080796491355,1138.00398502801,187.532803696462,555.894839209857,232.795848693084,9.69568469934529,1.35982807071775,78.826704872726,0.107697876328957,38.4119711915666,0.631703136834653,5.06402969800152e-17,0.0885969051660915,6.84197222029726e-18,0.012425791716567,5.54074671795369e-19,7.14571992875358,708.224034346164,1000200,2413.37562983458,2242.6293633381
"1",60,994458.273299307,2226.93869985861,353.145095904719,1217.39870822171,199.605170347678,594.773900011422,244.895644044176,10.3593937617202,1.45291383431195,84.2227135099203,0.115069020186829,40.9958147846966,0.674883492294658,3.82850684605943e-17,0.0946529869466853,1.08654683782958e-17,0.0132751623653846,7.96055020297685e-19,7.63578433711447,759.404981416197,1000200,2580.08379576333,2393.81932753582
"1",61,994063.177485845,2381.53707425651,376.717119300591,1302.27797585451,212.516763087065,636.347531850322,257.776289971821,11.0693242504196,1.55248219247618,89.9945061009725,0.122953574410788,43.7603166693257,0.721074587355471,3.4584678408898e-17,0.101131327531041,1.16712454717771e-17,0.0141837551725405,8.42974528567085e-19,8.15895334350283,814.15483403428,1000200,2758.2541935571,2555.41814355132
"1",62,993640.86423384,2546.76561866693,401.898892227873,1393.01727430747,226.323775224477,680.801108439322,271.492001463503,11.8286428251701,1.65897727194518,96.1678278469113,0.131386715605421,46.7179876290286,0.77048279867465,4.66942875964117e-17,0.108060871421872,7.66319133183514e-18,0.0151556296292934,3.70060607008197e-19,8.71753950657255,872.721034736429,1000200,2948.6645108948,2728.13898172344
"1",63,993189.476074183,2723.34455787513,428.799202103227,1490.01727471047,241.086243767057,728.332596471937,286.100626258207,12.6407311963634,1.77287336049339,102.770172328158,0.14040600971206,49.8821846083282,0.823328537108424,4.78578046291359e-17,0.115472531430258,2.17879020378044e-18,0.0161951212838332,-4.07130130621362e-20,9.31401511126393,935.368045827816,1000200,3152.14375997836,2912.74310871072
"1",64,992707.031454105,2912.04143178689,457.53401243143,1593.70545404387,256.868293531632,779.153386093784,301.663892756292,13.5092003774687,1.89467690584795,109.830897377794,0.150051570456641,53.2671683509075,0.87984718215201,5.07560524264667e-17,0.123399319731696,1.27426674222139e-21,0.0173068601220052,-5.47125432460145e-20,9.95102298388016,1002.37850432386,1000200,3369.57544421832,3110.04302100806
"1",65,992191.416842202,3113.67398995742,488.226898814299,1704.53781017812,273.738395397314,833.489172891913,318.247673632946,14.4379058133019,2.02492863744143,117.381348075626,0.160366227545503,56.8881647172287,0.940290074257279,4.77845162624108e-17,0.131876487039504,5.80865229771506e-19,0.0184957900864983,8.44411157912223e-20,10.6313880391649,1074.05445306595,1000200,3601.90088877172,3320.90576557144
"1",66,991640.37838839,3329.1132313631,521.009507219962,1823.00067474207,291.769639316713,891.58089407059,335.922266058326,15.4309634301211,2.16420581745142,125.454987236757,0.171395705122579,60.7614298946904,1.0049255681494,9.14287162744592e-17,0.140941670333382,9.07144311884964e-19,0.019767189795902,8.10388016037262e-20,11.3581296057285,1150.71865272237,1000200,3850.12273858306,3546.25645627184
"1",67,991051.513122215,3559.28659189051,556.022034881202,1949.61262762576,311.040022687119,953.685721542154,354.762689466207,16.4927666545497,2.31312462771906,134.087533776827,0.183188811013058,64.9043197228037,1.07404015034943,1.88047488599174e-16,0.150635049592908,5.24184938609568e-18,0.0211266945267134,-2.26852773690007e-20,12.1344745787887,1232.71597962736,1000200,4115.30862677171,3787.08199491415
"1",68,990422.25967373,3805.18128114542,593.413734063257,2084.92651678385,331.632754658801,1020.07811470847,374.849001850121,17.6280044491352,2.47234269925157,143.317109342562,0.195797637288358,69.3353633649666,1.1479396241809,1.7900356178635e-16,0.160999513995725,1.35072985122413e-17,0.0225803195227755,7.11589733119153e-19,12.9638714519125,1320.41491465863,1000200,4398.59501520868,4044.43500549445
"1",69,989749.888502307,4067.8477691182,633.343438783644,2229.53158680506,353.636576925612,1091.05093574069,396.266635600862,18.8416804128854,2.64256179108883,153.184393600694,0.209277772693742,74.0743415670957,1.22695036559528,1.43429853183985e-16,0.172080838048141,1.91806756234546e-17,0.0241344846977439,1.27387257131045e-18,13.850005282279,1414.20912860545,1000200,4701.19120790184,4319.43799021668
"1",70,989031.491620199,4348.40342195692,675.980114375612,2384.05571943601,377.146101500406,1166.91663017874,419.10675393186,20.139132995352,2.82453062534583,163.732788580098,0.223688527482766,79.142369751561,1.31142065319095,1.21080154103399e-16,0.183927868121421,1.41909746270761e-17,0.0257960407969611,1.57466961109523e-18,14.796813646915,1514.51916973346,1000200,5024.38353633254,4613.28771552685
"1",71,988263.971799602,4648.03628456317,721.503429558261,2549.16778888168,402.262165921388,1248.00847566237,443.466628968659,21.5260568726542,3.01904788521831,175.008592460603,0.23909317120151,84.5619862024765,1.40172207581726,6.78471396620712e-17,0.196592719869467,3.68602090012295e-18,0.0275722970854555,1.38971734657712e-18,15.8085036503579,1621.79425950797,1000200,5369.53971412144,4927.25983602625
"1",72,987444.031254639,4968.0090056398,770.104350364775,2725.58013422602,429.092206262215,1334.68190156645,469.450042604594,23.0085255331663,3.22696538264476,187.061183196474,0.255559183958929,90.3572456052009,1.49825102114442,1.60024598563322e-17,0.210130987002012,-1.96594147884173e-17,0.0294710506285604,-2.0317037354509e-18,16.8895700472815,1736.51420269079,1000200,5738.11335600458,5262.71376356073
"1",73,986568.151575687,5309.66605061365,821.986231752823,2914.05291725009,457.750915007937,1427.31676700593,497.167969824799,24.5930302413981,3.4491935230239,199.943335295919,0.273158689726281,96.5538782031925,1.60143123599844,-7.04552097247374e-17,0.224602100373783,-7.20638684914085e-18,0.0315006366544759,-4.37069160079001e-19,18.0448257832313,1859.19261714949,1000200,6131.65228236647,5621.10116504202
"1",74,985632.624870375,5674.42117177084,877.362923327358,3115.38746145829,488.359235900311,1526.3141522889,526.737662610144,26.2864252354669,3.68669361911338,213.710774272089,0.291967847334402,103.179078131595,1.71171026889589,-4.7554618237066e-16,0.240068829046972,1.94909828921682e-17,0.0336698585778535,1.47879682210492e-18,19.2793633283306,1990.37277087971,1000200,6551.7840950982,6003.95345136324
"1",75,984633.444755841,6063.79861956801,936.465003843866,3330.44980194098,521.047917516382,1632.10823121685,558.286140128072,28.0961306391744,3.94050634962194,228.423826334751,0.312069078397088,110.26231344502,1.82957276383584,-4.549884417387e-16,0.256599144756908,9.71389330646418e-18,0.035988249492702,4.6601765668933e-18,20.5987071609127,2130.64381677966,1000200,7000.26362341188,6412.92693664925
"1",76,983566.402781386,6479.39544775114,999.53408157066,3560.14991029674,555.954379775266,1745.15608060108,591.947239237912,30.0299583525867,4.21172734021456,244.146002866559,0.333548982684143,117.834643275073,1.95552926977682,3.53739815381014e-16,0.274264652431641,9.38180257882172e-18,0.038465852051416,9.910162544036e-19,22.0086873572775,2280.6272514338,1000200,7478.9295293218,6849.76349072812
"1",77,982427.012482547,6922.90970031473,1066.82705969785,3805.45820008967,593.225204946666,1865.94606583786,627.864095728791,32.0962553783669,4.50152726515295,260.94516567778,0.356501114891987,125.929294257371,2.09012444443387,1.09220381837967e-16,0.293141740781489,2.91953390366336e-18,0.0411133798359442,9.78523562155538e-19,23.51554888351,2440.98851869615,1000200,7989.73676001258,7316.32231029655
